,Date,Actual,Forecast,Benchmark,POS,Product
39,2019-08-25 00:00:00,36.0,36.32894277469139,42.0,280,993
40,2019-09-01 00:00:00,38.0,34.35079030100142,39.42857142857143,280,993
41,2019-09-08 00:00:00,82.0,37.953166728816825,39.42857142857143,280,993
42,2019-09-15 00:00:00,60.0,62.5513454680991,42.857142857142854,280,993
43,2019-09-22 00:00:00,69.0,68.86997139217684,46.57142857142857,280,993
44,2019-09-29 00:00:00,67.0,65.68195124436954,51.285714285714285,280,993
45,2019-10-06 00:00:00,82.0,67.71943178023551,55.285714285714285,280,993
46,2019-10-13 00:00:00,74.0,75.80387160670992,62.0,280,993
47,2019-10-20 00:00:00,71.0,77.74224886302208,67.42857142857143,280,993
48,2019-10-27 00:00:00,118.0,74.69871184179193,72.14285714285714,280,993
49,2019-11-03 00:00:00,81.0,98.5170043876981,77.28571428571429,280,993
0,2018-11-25 00:00:00,201.0,196.09006587672025,186.71428571428572,280,1147
1,2018-12-02 00:00:00,199.0,203.3749806567273,187.0,280,1147
2,2018-12-09 00:00:00,179.0,197.08959482157488,198.42857142857142,280,1147
3,2018-12-16 00:00:00,230.0,182.08736660507626,199.14285714285714,280,1147
4,2018-12-23 00:00:00,269.0,219.3798811913677,208.71428571428572,280,1147
5,2018-12-30 00:00:00,275.0,262.4693759656492,215.0,280,1147
6,2019-01-06 00:00:00,331.0,275.56477165923275,221.42857142857142,280,1147
7,2019-01-13 00:00:00,317.0,321.9273953239466,240.57142857142858,280,1147
8,2019-01-20 00:00:00,351.0,319.50655225890137,257.14285714285717,280,1147
9,2019-01-27 00:00:00,261.0,346.5778495404126,278.85714285714283,280,1147
10,2019-02-03 00:00:00,253.0,272.36365076233807,290.57142857142856,280,1147
11,2019-02-10 00:00:00,217.0,251.67590818189717,293.85714285714283,280,1147
12,2019-02-17 00:00:00,181.0,221.82452953795746,286.42857142857144,280,1147
13,2019-02-24 00:00:00,131.0,183.900033942387,273.0,280,1147
14,2019-03-03 00:00:00,170.0,138.78247145480617,244.42857142857142,280,1147
15,2019-03-10 00:00:00,122.0,162.60621973305888,223.42857142857142,280,1147
16,2019-03-17 00:00:00,92.0,133.40471106059096,190.71428571428572,280,1147
17,2019-03-24 00:00:00,133.0,97.33885936793385,166.57142857142858,280,1147
18,2019-03-31 00:00:00,113.0,128.28889784115796,149.42857142857142,280,1147
19,2019-04-07 00:00:00,140.0,117.94337031575193,134.57142857142858,280,1147
20,2019-04-14 00:00:00,118.0,138.28003739115954,128.71428571428572,280,1147
21,2019-04-21 00:00:00,83.0,119.85805810434859,126.85714285714286,280,1147
22,2019-04-28 00:00:00,87.0,90.15773848969357,114.42857142857143,280,1147
23,2019-05-05 00:00:00,82.0,88.61134446402326,109.42857142857143,280,1147
24,2019-05-12 00:00:00,78.0,81.10289078835366,108.0,280,1147
25,2019-05-19 00:00:00,92.0,79.42441689429434,100.14285714285714,280,1147
26,2019-05-26 00:00:00,61.0,88.93686767892129,97.14285714285714,280,1147
27,2019-06-02 00:00:00,58.0,66.80753283626439,85.85714285714286,280,1147
28,2019-06-09 00:00:00,55.0,60.126890214776715,77.28571428571429,280,1147
29,2019-06-16 00:00:00,68.0,55.71418058810756,73.28571428571429,280,1147
30,2019-06-23 00:00:00,69.0,66.47445062412575,70.57142857142857,280,1147
31,2019-06-30 00:00:00,58.0,68.8992835635025,68.71428571428571,280,1147
32,2019-07-07 00:00:00,43.0,59.11586498480388,65.85714285714286,280,1147
33,2019-07-14 00:00:00,57.0,46.55230083327599,58.857142857142854,280,1147
34,2019-07-21 00:00:00,40.0,55.36242082631338,58.285714285714285,280,1147
35,2019-07-28 00:00:00,39.0,42.92046579225397,55.714285714285715,280,1147
36,2019-08-04 00:00:00,65.0,38.58061262503815,53.42857142857143,280,1147
37,2019-08-11 00:00:00,42.0,60.96327772809519,53.0,280,1147
38,2019-08-18 00:00:00,56.0,46.01053982166303,49.142857142857146,280,1147
39,2019-08-25 00:00:00,47.0,54.613777866790144,48.857142857142854,280,1147
40,2019-09-01 00:00:00,55.0,47.94113555948596,49.42857142857143,280,1147
41,2019-09-08 00:00:00,70.0,54.54848087443597,49.142857142857146,280,1147
42,2019-09-15 00:00:00,62.0,67.93274490321411,53.42857142857143,280,1147
43,2019-09-22 00:00:00,89.0,61.91888646189411,56.714285714285715,280,1147
44,2019-09-29 00:00:00,183.0,85.80532514866408,60.142857142857146,280,1147
45,2019-10-06 00:00:00,166.0,168.3008676131559,80.28571428571429,280,1147
46,2019-10-13 00:00:00,156.0,168.98423249808323,96.0,280,1147
47,2019-10-20 00:00:00,190.0,157.15461481401425,111.57142857142857,280,1147
48,2019-10-27 00:00:00,194.0,184.152000776766,130.85714285714286,280,1147
49,2019-11-03 00:00:00,122.0,193.6887306986243,148.57142857142858,280,1147
0,2018-11-25 00:00:00,162.0,121.10810380225914,107.28571428571429,280,1234
1,2018-12-02 00:00:00,125.0,137.51267301178208,115.28571428571429,280,1234
2,2018-12-09 00:00:00,158.0,138.60669981660288,122.0,280,1234
3,2018-12-16 00:00:00,134.0,145.66241150131165,131.42857142857142,280,1234
4,2018-12-23 00:00:00,218.0,149.34292588061388,138.57142857142858,280,1234
5,2018-12-30 00:00:00,236.0,190.57636531860388,148.42857142857142,280,1234
6,2019-01-06 00:00:00,225.0,223.53701302431978,161.0,280,1234
7,2019-01-13 00:00:00,237.0,233.40844993919885,179.71428571428572,280,1234
8,2019-01-20 00:00:00,265.0,231.3290618542784,190.42857142857142,280,1234
9,2019-01-27 00:00:00,159.0,257.2040850861627,210.42857142857142,280,1234
10,2019-02-03 00:00:00,171.0,195.42631115742938,210.57142857142858,280,1234
11,2019-02-10 00:00:00,114.0,174.34891488776344,215.85714285714286,280,1234
12,2019-02-17 00:00:00,98.0,139.35244323453563,201.0,280,1234
13,2019-02-24 00:00:00,71.0,103.92983627118367,181.28571428571428,280,1234
14,2019-03-03 00:00:00,58.0,80.95982548327653,159.28571428571428,280,1234
15,2019-03-10 00:00:00,72.0,66.41948524956376,133.71428571428572,280,1234
16,2019-03-17 00:00:00,54.0,55.97830472853479,106.14285714285714,280,1234
17,2019-03-24 00:00:00,53.0,57.68242772265746,91.14285714285714,280,1234
18,2019-03-31 00:00:00,66.0,46.498481537447404,74.28571428571429,280,1234
19,2019-04-07 00:00:00,62.0,56.67603295469629,67.42857142857143,280,1234
20,2019-04-14 00:00:00,62.0,59.72789887213168,62.285714285714285,280,1234
21,2019-04-21 00:00:00,54.0,59.42099542848714,61.0,280,1234
22,2019-04-28 00:00:00,40.0,57.42867272565148,60.42857142857143,280,1234
23,2019-05-05 00:00:00,32.0,44.89054351517192,55.857142857142854,280,1234
24,2019-05-12 00:00:00,28.0,34.35418862837608,52.714285714285715,280,1234
25,2019-05-19 00:00:00,32.0,31.691208123616946,49.142857142857146,280,1234
26,2019-05-26 00:00:00,25.0,31.22852828497063,44.285714285714285,280,1234
27,2019-06-02 00:00:00,50.0,27.78961099087089,39.0,280,1234
28,2019-06-09 00:00:00,48.0,40.52437343722889,37.285714285714285,280,1234
29,2019-06-16 00:00:00,28.0,46.75042347607207,36.42857142857143,280,1234
30,2019-06-23 00:00:00,31.0,33.67378963264507,34.714285714285715,280,1234
31,2019-06-30 00:00:00,12.0,29.22542598685726,34.57142857142857,280,1234
32,2019-07-07 00:00:00,11.0,18.77045314223033,32.285714285714285,280,1234
33,2019-07-14 00:00:00,11.0,10.649746714885252,29.285714285714285,280,1234
34,2019-07-21 00:00:00,16.0,13.487348760359424,27.285714285714285,280,1234
35,2019-07-28 00:00:00,29.0,15.06556745470171,22.428571428571427,280,1234
36,2019-08-04 00:00:00,20.0,22.293269841287376,19.714285714285715,280,1234
37,2019-08-11 00:00:00,25.0,22.920353548218266,18.571428571428573,280,1234
38,2019-08-18 00:00:00,22.0,21.296911928095714,17.714285714285715,280,1234
39,2019-08-25 00:00:00,18.0,22.196218960646046,19.142857142857142,280,1234
40,2019-09-01 00:00:00,13.0,19.471238958418393,20.142857142857142,280,1234
41,2019-09-08 00:00:00,24.0,15.032183929925429,20.428571428571427,280,1234
42,2019-09-15 00:00:00,15.0,21.637703551647707,21.571428571428573,280,1234
43,2019-09-22 00:00:00,35.0,17.970483564216345,19.571428571428573,280,1234
44,2019-09-29 00:00:00,65.0,28.118194663191733,21.714285714285715,280,1234
45,2019-10-06 00:00:00,62.0,54.423894712218456,27.428571428571427,280,1234
46,2019-10-13 00:00:00,106.0,62.60738476645839,33.142857142857146,280,1234
47,2019-10-20 00:00:00,99.0,89.61332778062626,45.714285714285715,280,1234
48,2019-10-27 00:00:00,161.0,102.49418090197963,58.0,280,1234
49,2019-11-03 00:00:00,57.0,138.17047452502902,77.57142857142857,280,1234
0,2018-11-25 00:00:00,97.0,98.4124266959512,89.57142857142857,280,2802
1,2018-12-02 00:00:00,88.0,96.19926888095206,91.57142857142857,280,2802
2,2018-12-09 00:00:00,116.0,96.72086232399245,89.0,280,2802
3,2018-12-16 00:00:00,144.0,98.27263027300141,95.28571428571429,280,2802
4,2018-12-23 00:00:00,124.0,132.18169602740147,100.42857142857143,280,2802
5,2018-12-30 00:00:00,84.0,133.15068625992754,109.0,280,2802
6,2019-01-06 00:00:00,63.0,100.5310608974443,107.42857142857143,280,2802
7,2019-01-13 00:00:00,99.0,73.90088116027437,102.28571428571429,280,2802
8,2019-01-20 00:00:00,86.0,82.34778066487021,102.57142857142857,280,2802
9,2019-01-27 00:00:00,126.0,89.37652383810679,102.28571428571429,280,2802
10,2019-02-03 00:00:00,88.0,97.14623242576741,103.71428571428571,280,2802
11,2019-02-10 00:00:00,152.0,108.72601532300422,95.71428571428571,280,2802
12,2019-02-17 00:00:00,105.0,129.05897733307887,99.71428571428571,280,2802
13,2019-02-24 00:00:00,96.0,135.052077323037,102.71428571428571,280,2802
14,2019-03-03 00:00:00,131.0,95.88782161017429,107.42857142857143,280,2802
15,2019-03-10 00:00:00,90.0,112.9891072598711,112.0,280,2802
16,2019-03-17 00:00:00,107.0,103.3494746029418,112.57142857142857,280,2802
17,2019-03-24 00:00:00,110.0,99.24451598108755,109.85714285714286,280,2802
18,2019-03-31 00:00:00,111.0,100.67210577343639,113.0,280,2802
19,2019-04-07 00:00:00,120.0,115.93547496270592,107.14285714285714,280,2802
20,2019-04-14 00:00:00,105.0,123.45538645941483,109.28571428571429,280,2802
21,2019-04-21 00:00:00,88.0,105.48480496864906,110.57142857142857,280,2802
22,2019-04-28 00:00:00,86.0,100.69155625806744,104.42857142857143,280,2802
23,2019-05-05 00:00:00,75.0,85.55090477948798,103.85714285714286,280,2802
24,2019-05-12 00:00:00,97.0,78.5791917519898,99.28571428571429,280,2802
25,2019-05-19 00:00:00,122.0,83.25251810457094,97.42857142857143,280,2802
26,2019-05-26 00:00:00,96.0,109.35126862195084,99.0,280,2802
27,2019-06-02 00:00:00,104.0,113.26402757426257,95.57142857142857,280,2802
28,2019-06-09 00:00:00,165.0,102.48688067944448,95.42857142857143,280,2802
29,2019-06-16 00:00:00,102.0,137.71678824665278,106.42857142857143,280,2802
30,2019-06-23 00:00:00,105.0,135.25798471401464,108.71428571428571,280,2802
31,2019-06-30 00:00:00,105.0,99.88107425842226,113.0,280,2802
32,2019-07-07 00:00:00,140.0,97.52049912579895,114.14285714285714,280,2802
33,2019-07-14 00:00:00,125.0,124.97885994724032,116.71428571428571,280,2802
34,2019-07-21 00:00:00,126.0,134.67058494197423,120.85714285714286,280,2802
35,2019-07-28 00:00:00,109.0,114.18468424317253,124.0,280,2802
36,2019-08-04 00:00:00,127.0,124.45196660764137,116.0,280,2802
37,2019-08-11 00:00:00,129.0,123.81356507529424,119.57142857142857,280,2802
38,2019-08-18 00:00:00,91.0,126.66065144540566,123.0,280,2802
39,2019-08-25 00:00:00,79.0,101.29367367467243,121.0,280,2802
40,2019-09-01 00:00:00,73.0,85.25430754410034,112.28571428571429,280,2802
41,2019-09-08 00:00:00,69.0,77.83898198735292,104.85714285714286,280,2802
42,2019-09-15 00:00:00,101.0,70.73308710941978,96.71428571428571,280,2802
43,2019-09-22 00:00:00,135.0,85.30223817441833,95.57142857142857,280,2802
44,2019-09-29 00:00:00,150.0,117.68889979652658,96.71428571428571,280,2802
45,2019-10-06 00:00:00,117.0,148.9729699736587,99.71428571428571,280,2802
46,2019-10-13 00:00:00,146.0,136.67018166553848,103.42857142857143,280,2802
47,2019-10-20 00:00:00,111.0,133.8179295234328,113.0,280,2802
48,2019-10-27 00:00:00,116.0,130.31501222030184,118.42857142857143,280,2802
49,2019-11-03 00:00:00,75.0,107.86566847194672,125.14285714285714,280,2802
0,2018-11-25 00:00:00,93.0,76.3480780653683,81.42857142857143,280,847
1,2018-12-02 00:00:00,87.0,83.60517736802046,82.85714285714286,280,847
2,2018-12-09 00:00:00,101.0,90.03365464956697,84.14285714285714,280,847
3,2018-12-16 00:00:00,79.0,94.44460809843991,87.57142857142857,280,847
4,2018-12-23 00:00:00,109.0,89.87416265830761,85.0,280,847
5,2018-12-30 00:00:00,57.0,93.4595795915215,88.42857142857143,280,847
6,2019-01-06 00:00:00,91.0,82.6891522356338,85.85714285714286,280,847
7,2019-01-13 00:00:00,61.0,73.6059793797451,88.14285714285714,280,847
8,2019-01-20 00:00:00,59.0,76.52262698890019,83.57142857142857,280,847
9,2019-01-27 00:00:00,92.0,60.47989670402471,79.57142857142857,280,847
10,2019-02-03 00:00:00,101.0,74.27709548969835,78.28571428571429,280,847
11,2019-02-10 00:00:00,88.0,97.41875615990251,81.42857142857143,280,847
12,2019-02-17 00:00:00,102.0,93.26918937430091,78.42857142857143,280,847
13,2019-02-24 00:00:00,85.0,95.67970335179525,84.85714285714286,280,847
14,2019-03-03 00:00:00,81.0,93.1887402646441,84.0,280,847
15,2019-03-10 00:00:00,99.0,82.0909388489106,86.85714285714286,280,847
16,2019-03-17 00:00:00,93.0,90.90341994059794,92.57142857142857,280,847
17,2019-03-24 00:00:00,95.0,97.79768448700905,92.71428571428571,280,847
18,2019-03-31 00:00:00,78.0,92.96561471652113,91.85714285714286,280,847
19,2019-04-07 00:00:00,60.0,87.8258064737047,90.42857142857143,280,847
20,2019-04-14 00:00:00,89.0,68.18142016851984,84.42857142857143,280,847
21,2019-04-21 00:00:00,86.0,74.05973353426533,85.0,280,847
22,2019-04-28 00:00:00,68.0,88.82792308663595,85.71428571428571,280,847
23,2019-05-05 00:00:00,50.0,76.55838529504253,81.28571428571429,280,847
24,2019-05-12 00:00:00,104.0,57.88933590160809,75.14285714285714,280,847
25,2019-05-19 00:00:00,91.0,76.64608191076206,76.42857142857143,280,847
26,2019-05-26 00:00:00,72.0,95.65158024180207,78.28571428571429,280,847
27,2019-06-02 00:00:00,87.0,83.10742848663355,80.0,280,847
28,2019-06-09 00:00:00,113.0,80.05010901185625,79.71428571428571,280,847
29,2019-06-16 00:00:00,67.0,98.11210187832683,83.57142857142857,280,847
30,2019-06-23 00:00:00,83.0,89.56325506957255,83.42857142857143,280,847
31,2019-06-30 00:00:00,92.0,77.61376629677797,88.14285714285714,280,847
32,2019-07-07 00:00:00,84.0,88.02783546403738,86.42857142857143,280,847
33,2019-07-14 00:00:00,97.0,88.29538674035561,85.42857142857143,280,847
34,2019-07-21 00:00:00,73.0,89.63407265260564,89.0,280,847
35,2019-07-28 00:00:00,95.0,86.13504883794752,87.0,280,847
36,2019-08-04 00:00:00,113.0,83.6266850217215,84.42857142857143,280,847
37,2019-08-11 00:00:00,90.0,104.08039759750721,91.0,280,847
38,2019-08-18 00:00:00,54.0,100.52968642706442,92.0,280,847
39,2019-08-25 00:00:00,55.0,71.70461158130786,86.57142857142857,280,847
40,2019-09-01 00:00:00,84.0,54.70623470172992,82.42857142857143,280,847
41,2019-09-08 00:00:00,56.0,69.0935272765562,80.57142857142857,280,847
42,2019-09-15 00:00:00,83.0,69.95021249017684,78.14285714285714,280,847
43,2019-09-22 00:00:00,92.0,70.68795385059288,76.42857142857143,280,847
44,2019-09-29 00:00:00,79.0,86.71507713617535,73.42857142857143,280,847
45,2019-10-06 00:00:00,72.0,84.35355538033828,71.85714285714286,280,847
46,2019-10-13 00:00:00,97.0,75.19335908276126,74.42857142857143,280,847
47,2019-10-20 00:00:00,78.0,85.42225721817373,80.42857142857143,280,847
48,2019-10-27 00:00:00,76.0,87.21211829280436,79.57142857142857,280,847
49,2019-11-03 00:00:00,44.0,77.7177183513281,82.42857142857143,280,847
0,2018-11-25 00:00:00,50.0,64.03858494046727,56.285714285714285,280,226
1,2018-12-02 00:00:00,29.0,47.98736963358976,56.57142857142857,280,226
2,2018-12-09 00:00:00,49.0,40.31158874316011,53.714285714285715,280,226
3,2018-12-16 00:00:00,60.0,37.460901244818814,55.714285714285715,280,226
4,2018-12-23 00:00:00,47.0,54.477048563844924,53.285714285714285,280,226
5,2018-12-30 00:00:00,56.0,52.7861276850298,52.0,280,226
6,2019-01-06 00:00:00,28.0,52.409719242340735,48.285714285714285,280,226
7,2019-01-13 00:00:00,72.0,43.03041523069074,45.57142857142857,280,226
8,2019-01-20 00:00:00,50.0,50.77928464301791,48.714285714285715,280,226
9,2019-01-27 00:00:00,29.0,60.50910702850808,51.714285714285715,280,226
10,2019-02-03 00:00:00,42.0,39.023429677005936,48.857142857142854,280,226
11,2019-02-10 00:00:00,41.0,35.75770805469354,46.285714285714285,280,226
12,2019-02-17 00:00:00,71.0,41.605849819149306,45.42857142857143,280,226
13,2019-02-24 00:00:00,54.0,56.654678393721,47.57142857142857,280,226
14,2019-03-03 00:00:00,35.0,60.97943175707364,51.285714285714285,280,226
15,2019-03-10 00:00:00,65.0,44.32073423788864,46.0,280,226
16,2019-03-17 00:00:00,49.0,51.48500640241977,48.142857142857146,280,226
17,2019-03-24 00:00:00,41.0,57.145861111011456,51.0,280,226
18,2019-03-31 00:00:00,44.0,44.69776153377592,50.857142857142854,280,226
19,2019-04-07 00:00:00,49.0,41.08239129044728,51.285714285714285,280,226
20,2019-04-14 00:00:00,42.0,46.33131401299717,48.142857142857146,280,226
21,2019-04-21 00:00:00,48.0,47.26235085472488,46.42857142857143,280,226
22,2019-04-28 00:00:00,40.0,44.09390054660986,48.285714285714285,280,226
23,2019-05-05 00:00:00,49.0,43.638473256608144,44.714285714285715,280,226
24,2019-05-12 00:00:00,65.0,45.18215875020049,44.714285714285715,280,226
25,2019-05-19 00:00:00,51.0,57.04798950512471,48.142857142857146,280,226
26,2019-05-26 00:00:00,38.0,58.15603757164867,49.142857142857146,280,226
27,2019-06-02 00:00:00,38.0,44.822525955444966,47.57142857142857,280,226
28,2019-06-09 00:00:00,73.0,37.42272175585134,47.0,280,226
29,2019-06-16 00:00:00,31.0,55.75784873442052,50.57142857142857,280,226
30,2019-06-23 00:00:00,53.0,52.12829802556946,49.285714285714285,280,226
31,2019-06-30 00:00:00,44.0,40.71507019153183,49.857142857142854,280,226
32,2019-07-07 00:00:00,64.0,48.78981123725507,46.857142857142854,280,226
33,2019-07-14 00:00:00,77.0,54.796706329927645,48.714285714285715,280,226
34,2019-07-21 00:00:00,54.0,70.66310716641709,54.285714285714285,280,226
35,2019-07-28 00:00:00,69.0,64.16228069835326,56.57142857142857,280,226
36,2019-08-04 00:00:00,56.0,62.41682435925331,56.0,280,226
37,2019-08-11 00:00:00,46.0,62.574488091303486,59.57142857142857,280,226
38,2019-08-18 00:00:00,39.0,51.270609373357516,58.57142857142857,280,226
39,2019-08-25 00:00:00,48.0,41.75882658817056,57.857142857142854,280,226
40,2019-09-01 00:00:00,49.0,42.12435110238376,55.57142857142857,280,226
41,2019-09-08 00:00:00,50.0,49.19398398753483,51.57142857142857,280,226
42,2019-09-15 00:00:00,45.0,49.73392850347821,51.0,280,226
43,2019-09-22 00:00:00,41.0,47.51102927793761,47.57142857142857,280,226
44,2019-09-29 00:00:00,39.0,43.7960498172153,45.42857142857143,280,226
45,2019-10-06 00:00:00,47.0,40.516367375934834,44.42857142857143,280,226
46,2019-10-13 00:00:00,84.0,42.90899775628382,45.57142857142857,280,226
47,2019-10-20 00:00:00,68.0,65.37789825140406,50.714285714285715,280,226
48,2019-10-27 00:00:00,55.0,75.83646047016168,53.42857142857143,280,226
49,2019-11-03 00:00:00,39.0,61.7217195457951,54.142857142857146,280,226
0,2018-11-25 00:00:00,65.0,80.6549725031808,76.14285714285714,280,1422
1,2018-12-02 00:00:00,87.0,72.95224824211307,77.0,280,1422
2,2018-12-09 00:00:00,99.0,78.59010640975998,82.57142857142857,280,1422
3,2018-12-16 00:00:00,92.0,94.90079396134908,85.42857142857143,280,1422
4,2018-12-23 00:00:00,80.0,96.03450881273255,85.57142857142857,280,1422
5,2018-12-30 00:00:00,72.0,85.04850254262566,83.57142857142857,280,1422
6,2019-01-06 00:00:00,61.0,75.51335062611679,82.85714285714286,280,1422
7,2019-01-13 00:00:00,42.0,64.52067161357377,79.42857142857143,280,1422
8,2019-01-20 00:00:00,99.0,50.66613475100594,76.14285714285714,280,1422
9,2019-01-27 00:00:00,74.0,75.52315199320984,77.85714285714286,280,1422
10,2019-02-03 00:00:00,67.0,86.11257081841585,74.28571428571429,280,1422
11,2019-02-10 00:00:00,84.0,69.81772615880283,70.71428571428571,280,1422
12,2019-02-17 00:00:00,97.0,75.2258476289323,71.28571428571429,280,1422
13,2019-02-24 00:00:00,65.0,90.14855347168444,74.85714285714286,280,1422
14,2019-03-03 00:00:00,91.0,77.08794124508836,75.42857142857143,280,1422
15,2019-03-10 00:00:00,57.0,82.18718666329616,82.42857142857143,280,1422
16,2019-03-17 00:00:00,102.0,74.00196837394148,76.42857142857143,280,1422
17,2019-03-24 00:00:00,76.0,81.00897327931081,80.42857142857143,280,1422
18,2019-03-31 00:00:00,78.0,88.38855581580547,81.71428571428571,280,1422
19,2019-04-07 00:00:00,113.0,77.64728901431978,80.85714285714286,280,1422
20,2019-04-14 00:00:00,89.0,94.92657833737843,83.14285714285714,280,1422
21,2019-04-21 00:00:00,53.0,98.9910647117209,86.57142857142857,280,1422
22,2019-04-28 00:00:00,97.0,69.91451780168103,81.14285714285714,280,1422
23,2019-05-05 00:00:00,117.0,79.89864111330647,86.85714285714286,280,1422
24,2019-05-12 00:00:00,106.0,107.20457671561842,89.0,280,1422
25,2019-05-19 00:00:00,80.0,110.78909569366772,93.28571428571429,280,1422
26,2019-05-26 00:00:00,119.0,94.32230876247972,93.57142857142857,280,1422
27,2019-06-02 00:00:00,80.0,99.38251446806878,94.42857142857143,280,1422
28,2019-06-09 00:00:00,71.0,94.25208774941541,93.14285714285714,280,1422
29,2019-06-16 00:00:00,91.0,77.15023897598225,95.71428571428571,280,1422
30,2019-06-23 00:00:00,59.0,86.2183086788114,94.85714285714286,280,1422
31,2019-06-30 00:00:00,72.0,72.90472475241938,86.57142857142857,280,1422
32,2019-07-07 00:00:00,60.0,64.1018969452836,81.71428571428571,280,1422
33,2019-07-14 00:00:00,128.0,68.75283651613208,78.85714285714286,280,1422
34,2019-07-21 00:00:00,72.0,94.61694214764083,80.14285714285714,280,1422
35,2019-07-28 00:00:00,86.0,93.51801031942706,79.0,280,1422
36,2019-08-04 00:00:00,88.0,81.97858347579253,81.14285714285714,280,1422
37,2019-08-11 00:00:00,96.0,88.51008260827264,80.71428571428571,280,1422
38,2019-08-18 00:00:00,79.0,91.89211251095979,86.0,280,1422
39,2019-08-25 00:00:00,71.0,85.01833186223965,87.0,280,1422
40,2019-09-01 00:00:00,75.0,80.59078369752959,88.57142857142857,280,1422
41,2019-09-08 00:00:00,81.0,69.97811324451585,81.0,280,1422
42,2019-09-15 00:00:00,62.0,75.0607837869623,82.28571428571429,280,1422
43,2019-09-22 00:00:00,93.0,72.63913492558453,78.85714285714286,280,1422
44,2019-09-29 00:00:00,95.0,80.41977939156988,79.57142857142857,280,1422
45,2019-10-06 00:00:00,69.0,92.96662198908544,79.42857142857143,280,1422
46,2019-10-13 00:00:00,79.0,78.72569671167855,78.0,280,1422
47,2019-10-20 00:00:00,83.0,78.40123611296323,79.14285714285714,280,1422
48,2019-10-27 00:00:00,67.0,79.55724299195076,80.28571428571429,280,1422
49,2019-11-03 00:00:00,72.0,71.15311409976319,78.28571428571429,280,1422
0,2018-11-25 00:00:00,105.0,90.61741135977691,100.57142857142857,272,1277
1,2018-12-02 00:00:00,98.0,88.61825628734454,103.28571428571429,272,1277
2,2018-12-09 00:00:00,118.0,96.44095715341214,101.57142857142857,272,1277
3,2018-12-16 00:00:00,176.0,113.15618676433046,101.28571428571429,272,1277
4,2018-12-23 00:00:00,120.0,157.5377751250865,111.85714285714286,272,1277
5,2018-12-30 00:00:00,73.0,138.29631134189208,114.85714285714286,272,1277
6,2019-01-06 00:00:00,80.0,97.26880711188954,108.71428571428571,272,1277
7,2019-01-13 00:00:00,97.0,73.92579221044022,110.0,272,1277
8,2019-01-20 00:00:00,99.0,90.2248087057886,108.85714285714286,272,1277
9,2019-01-27 00:00:00,97.0,96.20004594710062,109.0,272,1277
10,2019-02-03 00:00:00,80.0,85.94587281432622,106.0,272,1277
11,2019-02-10 00:00:00,118.0,91.46842360051257,92.28571428571429,272,1277
12,2019-02-17 00:00:00,101.0,115.83849235661344,92.0,272,1277
13,2019-02-24 00:00:00,89.0,107.98620011665135,96.0,272,1277
14,2019-03-03 00:00:00,107.0,90.9651075132706,97.28571428571429,272,1277
15,2019-03-10 00:00:00,90.0,98.73610382645353,98.71428571428571,272,1277
16,2019-03-17 00:00:00,102.0,97.14802659870145,97.42857142857143,272,1277
17,2019-03-24 00:00:00,80.0,103.026164972245,98.14285714285714,272,1277
18,2019-03-31 00:00:00,74.0,81.93811300317451,98.14285714285714,272,1277
19,2019-04-07 00:00:00,88.0,74.02356742462827,91.85714285714286,272,1277
20,2019-04-14 00:00:00,95.0,85.70318873664398,90.0,272,1277
21,2019-04-21 00:00:00,69.0,90.60603228833673,90.85714285714286,272,1277
22,2019-04-28 00:00:00,87.0,80.96236219935548,85.42857142857143,272,1277
23,2019-05-05 00:00:00,90.0,79.041799923995,85.0,272,1277
24,2019-05-12 00:00:00,88.0,90.60549348311812,83.28571428571429,272,1277
25,2019-05-19 00:00:00,87.0,92.63257932292782,84.42857142857143,272,1277
26,2019-05-26 00:00:00,79.0,85.87700881129356,86.28571428571429,272,1277
27,2019-06-02 00:00:00,93.0,79.28217626699818,85.0,272,1277
28,2019-06-09 00:00:00,90.0,92.01101361877491,84.71428571428571,272,1277
29,2019-06-16 00:00:00,115.0,89.32501995388704,87.71428571428571,272,1277
30,2019-06-23 00:00:00,84.0,104.00109693678269,91.71428571428571,272,1277
31,2019-06-30 00:00:00,91.0,95.60449382789824,90.85714285714286,272,1277
32,2019-07-07 00:00:00,73.0,87.78426602712699,91.28571428571429,272,1277
33,2019-07-14 00:00:00,106.0,81.63444885461318,89.28571428571429,272,1277
34,2019-07-21 00:00:00,101.0,92.1313569376422,93.14285714285714,272,1277
35,2019-07-28 00:00:00,93.0,101.55888207460421,94.28571428571429,272,1277
36,2019-08-04 00:00:00,102.0,92.37907860127423,94.71428571428571,272,1277
37,2019-08-11 00:00:00,95.0,102.5416775610234,92.85714285714286,272,1277
38,2019-08-18 00:00:00,29.0,98.55162284500787,94.42857142857143,272,1277
39,2019-08-25 00:00:00,92.0,56.943934327532354,85.57142857142857,272,1277
40,2019-09-01 00:00:00,92.0,63.0925641514451,88.28571428571429,272,1277
41,2019-09-08 00:00:00,81.0,90.97707158558156,86.28571428571429,272,1277
42,2019-09-15 00:00:00,94.0,87.18811524023825,83.42857142857143,272,1277
43,2019-09-22 00:00:00,89.0,88.82099857276725,83.57142857142857,272,1277
44,2019-09-29 00:00:00,103.0,90.65068152924879,81.71428571428571,272,1277
45,2019-10-06 00:00:00,92.0,109.18827931871608,82.85714285714286,272,1277
